"";"unacceptable_antigens";"vpra";"count";"frequency"
"161";"A1 A2 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 B7 B8 B44 B45 B13 B63 B76 B38 B57 B58 B49 B50 B54 B55 B56 B27 B37 B60 B61 B41 B42 B47 B48 B59 B67 B73 B81 Cw2 Cw4 Cw7 Cw17 Cw18 DR1 DR4 DR12 DR7 DR9 DR10 DQ5";99,98;1;0,000145011600928074
"162";"A1 A2 A25 A26 A34 A66 A11 A29 A31 A32 A33 A74 A68 A69 A36 A43 A80 B51 B52 B8 B44 B45 B13 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B49 B50 B54 B55 B56 B35 B37 B60 B61 B41 B42 B46 B47 B53 B59 B73 B78 B82 Cw10 Cw9 Cw5 Cw6 Cw8 DR2 DQ5 DQ6 DQ4";99,95;1;0,000145011600928074
"163";"A1 A2 A25 A26 A34 A66 A11 A29 A74 A69 A36 A43 A80 B51 B52 B7 B8 B63 B57 B58 B56 B35 B60 B41 B42 B46 B48 B53 B78 B81 Cw1 Cw10 Cw9 Cw5 Cw18 DR12 DR7 DR9 DQ5 DQ6 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"164";"A1 A2 A25 A26 A34 A66 A29 A30 A31 A32 A33 A74 A68 A69 B8 B64 B65 B62 B63 B75 B76 B77 B70 B57 B58 B21 B40 Cw2 Cw15 DR15 DR6 DR7";98,58;1;0,000145011600928074
"165";"A1 A2 A25 A26 A34 A66 A68 A69 B7 B8 B38 B39";88,89;1;0,000145011600928074
"166";"A1 A2 A25 A26 B7 B8 B44 B45 B57 B18 DR15 DR16";92,56;1;0,000145011600928074
"167";"A1 A2 A25 A28 B8 B55 B56 B60 DR12 DR13 DR14 DR7";91,17;1;0,000145011600928074
"168";"A1 A2 A26 A11 A29 A30 A31 B52 B44 B13 B38 B18 B60 B61 B41 DR1 DR2 DR11";97,86;1;0,000145011600928074
"169";"A1 A2 A26 A11 A29 A32 A28 A36 A43 A80 B5 B8 B12 B14 B63 B76 B17 B18 B46 B53 B59 B67 B78 DR3 DR12 DR53 DQ1 DQ2";99,92;1;0,000145011600928074
"170";"A1 A2 A26 A29 A33 A36 A43 A80 B14 B76 B17 B37 B46 B73 Cw1 Cw2 Cw10 Cw9 Cw5 Cw6 Cw7 Cw8 Cw12 Cw14 Cw15 Cw16 Cw17 Cw18 DQ1 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"171";"A1 A2 A26 A30 A68 A36 B52 B12 B13 B62 B38 B21 B27 B35 B41 DR6 DR8 DR52";97,74;1;0,000145011600928074
"172";"A1 A2 A26 A34 A66 A11 A29 A28 A43 B13 B63 B76 B17 B55 B41 B42 B59 Cw5 Cw6 Cw15 Cw17 Cw18 DR7 DQ5 DQ2 DQ7 DQ4";99;1;0,000145011600928074
"173";"A1 A2 A26 A34 A66 A29 A30 A33 A28 A36 A43 A80 B5 B12 B13 B14 B15 B70 B16 B17 B18 B21 B22 B27 B35 B37 B40 B46 B47 B48 B53 B59 B67 B73 B78 B82 Bw4 Cw2 Cw3";99,14;1;0,000145011600928074
"174";"A1 A2 A28 B12 B16 DR1 DR4";90,45;1;0,000145011600928074
"175";"A1 A2 A28 B5 B8 B12 B13 B14 B15 B70 B16 B17 B18 B21 B22 B27 B35 B37 B46 B47 B53 B59 B67 B78 B82 Bw4 DR3 DR4 DR7 DR9 DR53";99,11;1;0,000145011600928074
"176";"A1 A2 A28 B57 B58";75,09;1;0,000145011600928074
"177";"A1 A2 A28 B7 B62";84,3;1;0,000145011600928074
"178";"A1 A2 A28 DR1 DQ5";84,08;1;0,000145011600928074
"179";"A1 A2 A28 DR4";80,29;1;0,000145011600928074
"180";"A1 A2 A29 A30 A31 A32 A33 A74 A68 A69 B7 B13 B27 DR11 DQ7";95,05;1;0,000145011600928074
"181";"A1 A2 A29 A36 B5 B7 B8 B13 B14 B62 B63 B77 B17 B49 B22 B27 B40 B42 B47 B48 B59 B67 B73 B78 B81 B82 Cw2 Cw3 DR15 DR16 DR3 DR12 DR13 DR14 DR7 DR8 DR9 DQ2";98,79;1;0,000145011600928074
"182";"A1 A2 A29 A68 A69 A43 B44 B45 B76 B57 B58 B60 B82 DR1 DR15 DR4 DR14 DR51 DQ5 DQ6 DQ7 DQ8 DQ9 DQ4";99,75;1;0,000145011600928074
"183";"A1 A2 A29 B51 B52 B62 B63 B75 B76 B77 B35 DR11";89,33;1;0,000145011600928074
"184";"A1 A2 A3";83,7;1;0,000145011600928074
"185";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B12 B63 B76 B17 B40 B82 DR1 DR15 DR16 DR12 DR7 DR9 DR10 DR51 DQ2 DQ9 DQ4";99,97;1;0,000145011600928074
"186";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B45 B13 B63 B76 B57 B58 B27 B40 B47 Cw6 DR7 DQ2 DQ9";99,84;1;0,000145011600928074
"187";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B5 B12 B14 B17 B46 B59 B82 Cw1 Cw2 Cw10 Cw9 Cw5 Cw6 Cw12 Cw15 Cw18 DR4 DR7 DR9";99,67;1;0,000145011600928074
"188";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B51 B8 B12 B14 B76 B16 B17 B18 B53 B59 Bw6 DR3 DR5 DR6 DR8 DQ3";100;1;0,000145011600928074
"189";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B7 B12 B13 B76 B16 B17 B21 B22 B27 B37 B40 B41 B42 B47 B48 B67 B73 B81 B82 Cw2 Cw7 DR2 DR5 DR6 DR7 DR8 DQ7";100;1;0,000145011600928074
"190";"A1 A2 A3 A10 A11 A19 A28 A36 A43 A80 B7 B8 B13 B38 B57 B55 B56 B27 B37 B40 B42 B48 B67 B73 B81 B82 Cw6 Cw12 DR3 DR4 DR5 DR7 DR8 DQ2 DQ3 DQ4";99,94;1;0,000145011600928074
"191";"A1 A2 A3 A10 A11 A19 A36 A43 A80 B7 B8 B45 B13 B62 B76 B39 B17 B18 B21 B22 B27 B35 B40 B41 B42 B47 B48 B67 B73 B81 B82";99,75;1;0,000145011600928074
"192";"A1 A2 A3 A10 A11 A28 A36 A43 A80 B7 B8 B14 B72 B16 B17 B18 B54 B55 B37 B41 B42 B48 B59 B67 Cw1 Cw10 Cw4 Cw5 Cw6 Cw7 Cw8 Cw12 Cw14 Cw15 Cw16 Cw18 DR3 DR5 DR6 DR8 DR52 DQ2";100;1;0,000145011600928074
"193";"A1 A2 A3 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80";97,62;1;0,000145011600928074
"194";"A1 A2 A3 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B5 B7 B8 B14 B62 B63 B75 B77 B70 B16 B17 B18 B21 B22 B35 B42 B46 B48 B53 B59 B67 B73 B78 DR3 DR11 DR6 DR8";99,89;1;0,000145011600928074
"195";"A1 A2 A3 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B5 B8 B14 B75 B16 B17 B18 B54 B55 B35 B37 B41 B42 B53 B59 B67 B78 DR1";99,5;1;0,000145011600928074
"196";"A1 A2 A3 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B8 DR15 DR4 DR12 DR7 DR9 DR53 DQ6 DQ8 DQ9";99,61;1;0,000145011600928074
"197";"A1 A2 A3 A10 A11 A29 A32 A74 A36 A43 A80 B5 B12 B63 B76 B38 B17 B49 B59 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR52 DQ7";99,88;1;0,000145011600928074
"198";"A1 A2 A3 A10 A11 A30 A31 A32 A33 A74 A68 A69 A80 B8 B44 B14 B62 B63 B75 B76 B77 B57 B58 B35 B46 B53 B59";99,55;1;0,000145011600928074
"199";"A1 A2 A3 A11 A19 A36 DR12";95,14;1;0,000145011600928074
"200";"A1 A2 A3 A11 A19 A68 B13 B35 DR11";98,44;1;0,000145011600928074
"201";"A1 A2 A3 A11 A28 B41 DR12 DR7 DR8";95,07;1;0,000145011600928074
"202";"A1 A2 A3 A11 A28 B8 B13 B70 B57 B58 B60 B61 DR3 DR7 DR8";96,54;1;0,000145011600928074
"203";"A1 A2 A3 A11 A69 A36 B51 B52 B8 B44 B45 B62 B75 B71 B72 B57 B58 B18 B35 B37 B53 B73 DR1 DR15 DR16 DR11 DR12 DR13 DR8 DR10 DR51 DQ6 DQ7 DQ8 DQ9 DQ4";99,91;1;0,000145011600928074
"204";"A1 A2 A3 A11 B51 B7 B12 B49 DR1 DR15 DR16";96,73;1;0,000145011600928074
"205";"A1 A2 A3 A11 B51 B7 B27 DQ1 DQ8";99,32;1;0,000145011600928074
"206";"A1 A2 A3 A23 A10 A11 A19 A28 A36 A43 A80 B5 B7 B8 B44 B13 B63 B38 B17 B49 B22 B27 B37 B40 B41 B42 B47 B48 B53 B59 B67 B73 B81 B82 Cw1 Cw14 Cw15 DR1 DR2 DR3 DR5 DR6 DR7 DR8 DR10 DR52 DQ1 DQ7 DQ4";100;1;0,000145011600928074
"207";"A1 A2 A3 A23 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B5 B7 B8 B12 B13 B15 B70 B38 B17 B18 B21 B22 B27 B35 B37 B60 B41 B42 B46 B47 B48 B53 B59 B67 B73 B78 B81 B82 Cw1 Cw3 Cw5 Cw6 Cw8 Cw12 Cw14 Cw15 Cw16 Cw17 Cw18 DR12 DR14 DR7 DR8 DQ1 DQ2 DQ4";100;1;0,000145011600928074
"208";"A1 A2 A3 A23 A24 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A80 B5 B7 B44 B45 B13 B15 B70 B38 B57 B58 B21 B55 B56 B27 B35 B37 B40 B41 B42 B47 B48 B53 B59 B67 B73 B81 B82 DQ5";99,95;1;0,000145011600928074
"209";"A1 A2 A3 A23 A24 A11 A29 A74 A68 A69 A36 A43 A80 B44 B45 B63 B76 B77 B71 B38 B39 B57 B58 B49 B50 B55 B56 B37 B60 B61 B41 B42 B47 B48 B59 B67 B73 B81 B82 Cw2 Cw5 Cw15 Cw17 DQ5";99,59;1;0,000145011600928074
"210";"A1 A2 A3 A23 A24 A11 A31 A68 A69 A36 B45 B57 B41 DR1 DR13";98,75;1;0,000145011600928074
"211";"A1 A2 A3 A23 A24 A11 A32 A68 A69 A36 A80 B51 B52 B44 B45 B13 B62 B63 B75 B76 B77 B71 B72 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B60 B61 B41 B46 B47 B48 B53 B78 B81 B82 Cw10 Cw9";99,92;1;0,000145011600928074
"212";"A1 A2 A3 A23 A24 A11 A68 A69 B51 B52 B63 B57 B58 B18 B55 B37 B78 DR1 DR15 DR16 DR4 DR11 DR8 DR9 DR10 DR51 DQ6 DQ7 DQ8 DQ9 DQ4";99,81;1;0,000145011600928074
"213";"A1 A2 A3 A23 A24 A11 A68 A69 B7 B44 B45 B64 B65 B27 B60 B61";98,82;1;0,000145011600928074
"214";"A1 A2 A3 A23 A24 A25 A11 A32 A68 B51 B52 B44 B45 B62 B18 B49 B50 DR11";99,46;1;0,000145011600928074
"215";"A1 A2 A3 A23 A24 A25 A26 A34 A66 A11 A29 A31 A33 A74 A68 A69 A36 A43 A80 B7 B8 B44 B45 B76 B38 B39 B54 B55 B56 B41 B42 B59 B67 B81 B82 Cw1 Cw7 Cw15 DR12 DR8";99,86;1;0,000145011600928074
"216";"A1 A2 A3 A23 A24 A25 A26 A34 A66 A11 A29 A32 A69 A36 A43 A80 B51 B52 B7 B44 B45 B13 B62 B63 B76 B77 B38 B57 B58 B49 B27 B37 B60 B61 B46 B47 B48 B53 B59 B73 B81 B82 Cw1 Cw10 Cw9 Cw5 Cw7 Cw8 Cw12 Cw14 Cw16 DR1 DR15 DR16 DR4 DR11 DR12 DR13 DR14 DR8 DR9 DR10 DQ5 DQ6 DQ2 DQ8";100;1;0,000145011600928074
"217";"A1 A2 A3 A23 A24 A25 A26 A34 A66 A11 A30 A28 A36 A43 A80 B51 B52 B7 B50 Cw7 DR1 DR15 DR16 DR11 DR12 DR7 DR9 DR10";99,94;1;0,000145011600928074
"218";"A1 A2 A3 A23 A24 A25 A26 A34 A66 A11 A30 A31 A32 A74 A69 A36 A43 B51 B52 B7 B8 B13 B64 B65 B63 B75 B76 B77 B38 B39 B57 B58 B18 B49 B54 B55 B56 B37 B42 B46 B48 B59 B73 B78 B81 B82 Cw2 Cw5 Cw6 Cw15 Cw17 Cw18 DR11 DR12 DR8 DR51 DQ6 DQ3 DQ4";99,98;1;0,000145011600928074
"219";"A1 A2 A3 A23 A24 A25 A66 A11 A32 A69 A36 A80 B51 B52 B7 B44 B45 B13 B63 B76 B77 B38 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B37 B40 B41 B42 B47 B48 B53 B59 B67 B73 Bw4 DR1 DR15 DR16 DR8 DR9 DR10 DQ5 DQ6 DQ4";100;1;0,000145011600928074
"220";"A1 A2 A3 A23 A24 A25 A66 A29 A31 A32 A33 A74 A68 A69 A36 A43 B52 B63 B77 B71 B38 B57 B58 B49 B50 B54 B55 B56 B35 B42 B53 B59 B67 DQ2";99,78;1;0,000145011600928074
"221";"A1 A2 A3 A23 A24 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80 B52 B44 B45 B62 B76 B38 B50 B27 B82 Cw1 Cw10 Cw9 Cw4 Cw14 Cw18 DR4";99,84;1;0,000145011600928074
"222";"A1 A2 A3 A23 A24 A28 B37 Cw6 DR10 DQ5";97,29;1;0,000145011600928074
"223";"A1 A2 A3 A23 A24 A34 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 A80 B44 B45 B63 B75 B76 B77 B57 B58 B27 B37 B46 B53 B73 B82 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52 DQ5 DQ7 DQ8 DQ9";99,97;1;0,000145011600928074
"224";"A1 A2 A3 A23 A24 A34 A11 A29 A32 A74 A68 A69 A36 A80 B13 B64 B65 B38 B39 B57 B58 B18 B54 B55 B37 B41 B42 B67 B73 Cw6 Cw15 Cw17 Cw18 DR3 DR12 DR13 DR14 DR7 DR9 DR10 DQ5 DQ6 DQ2 DQ9 DQ4";99,98;1;0,000145011600928074
"225";"A1 A2 A3 A23 A24 A34 A66 A29 A30 A31 A33 A74 A68 A69 A80 B44 B45 B13 B76 B72 B38 B39 B57 B58 B49 B50 B27 B35 B37 B60 B61 B41 B47 B48 B53 B59 B73 B81 B82";99,58;1;0,000145011600928074
"226";"A1 A2 A3 A23 A25 A11 A29 A30 A31 A32 A74 A36 B63 B57 B58 DQ2 DQ7 DQ8 DQ9 DQ4";99,46;1;0,000145011600928074
"227";"A1 A2 A3 A23 A25 A26 A66 A29 A31 A32 A33 A28 B51 B52 B7 B44 B45 B13 B62 B63 B38 B57 B58 B18 B49 B50 B27 B37 B60 B61 B41 B47 B48 B53 DR7";99,66;1;0,000145011600928074
"228";"A1 A2 A3 A23 A25 A66 A11 A32 A74 A68 A69 A36 A43 A80 B7 B8 B44 B45 B13 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B49 B50 B54 B55 B56 B27 B35 B37 B60 B61 B41 B42 B46 B47 B48 B59 B67 B73 B81 B82 Cw2 Cw9 Cw6 Cw8 Cw12 Cw17 DR12";100;1;0,000145011600928074
"229";"A1 A2 A3 A23 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80 B51 B52 B7 B8 B45 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B50 B54 B55 B56 B35 B37 B40 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Bw6 DR1 DR15 DR16 DR3 DR4 DR11 DR13 DR14 DR8 DR9 DR10 DQ5 DQ6 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"230";"A1 A2 A3 A23 A80 B62 B63 B75 B76 B77 B57 B60 Cw10 DR15 DQ6";93,51;1;0,000145011600928074
"231";"A1 A2 A3 A24 A10 A11 A19 A36 A43 A80 B7 B12 B13 B15 B17 B22 B27 B35 B37 B40 B41 B42 B47 B48 B67 B73 B81 B82 Cw1 Cw3 Cw4 Cw5 Cw8 Cw14 Cw16 Cw18 DR1 DR2 DR4 DR5 DR14 DR7 DR9 DR10 DR51 DR53 DQ1 DQ8 DQ9";100;1;0,000145011600928074
"232";"A1 A2 A3 A24 A10 A11 A29 A30 A31 A32 A33 A74 A28 A36 A43 A80 B8 B41 B42 B67 Cw5 DR4 DR5 DR7 DR8 DR9 DR10 DR53 DQ7 DQ8 DQ9 DQ4";100;1;0,000145011600928074
"233";"A1 A2 A3 A24 A10 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B51 B12 B13 B76 B21 B35 B40 B41 B47 B53 B82 Cw5 Cw6 Cw15 DR16 DR5 DR13 DR51";99,98;1;0,000145011600928074
"234";"A1 A2 A3 A24 A10 A11 A30 A31 A32 A74 A28 A36 A43 A80 B52 B12";99,82;1;0,000145011600928074
"235";"A1 A2 A3 A24 A10 A11 A30 A31 A33 A74 A28 A36 A43 A80 B5 B8 B15 B70 B17 B18 B21 B56 B35 B46 B53 B73 B78 Cw2 Cw4 Cw5 Cw6 Cw7 Cw15 Cw17 Cw18";99,99;1;0,000145011600928074
"236";"A1 A2 A3 A24 A10 A11 A36 B8";96,51;1;0,000145011600928074
"237";"A1 A2 A3 A24 A11 A32 A69 A36 A80 B62 B75 B76 B71 B72 B57 B58 B49 B50 B56 DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR51 DR52";99,68;1;0,000145011600928074
"238";"A1 A2 A3 A24 A11 A68 A69 A36 B44 B45 B13 B62 B63 B75 B76 B77 B57 B58 B49 B47 B82 DR7";98,33;1;0,000145011600928074
"239";"A1 A2 A3 A24 A25 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80 B51 B52 B7 B8 B45 B64 B65 B62 B63 B75 B76 B77 B71 B72 B38 B39 B57 B58 B18 B50 B54 B55 B56 B27 B35 B37 B60 B61 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Cw1 Cw10 Cw9 Cw7 Cw8 Cw12 Cw14 Cw15 Cw16 DR1 DR15 DR16 DR17 DR18 DR11 DR13 DR14 DR9 DR10 DR51 DQ5 DQ6 DQ4";100;1;0,000145011600928074
"240";"A1 A2 A3 A24 A25 A26 A34 A66 A11 A32 A74 A28 A36 A43 A80 B5 B7 B62 B63 B75 B76 B77 B17 B22 B53 B67 B78 B82 DR2 DR3 DR5 DR6 DR7 DR8 DR51 DR52 DQ1 DQ2 DQ7 DQ4";100;1;0,000145011600928074
"241";"A1 A2 A3 A24 A25 A26 A34 A66 A11 A68 A69 A36 A43 B45 B62 B75 B76 B77 B38 B57 B46 Cw2 Cw10 Cw9 Cw6 Cw7 Cw16 Cw17 Cw18 DR12 DQ6";99,83;1;0,000145011600928074
"242";"A1 A2 A3 A24 A25 A34 A66 A11 A28 A36 B7 B8 B45 B14 B62 B75 B76 B70 B39 B18 B50 B22 B27 B35 B40 B41 B42 B48 B67 B73 B78 B81 B82 Bw6 DR2 DR3 DR4 DR11 DR6 DR8 DR52";99,89;1;0,000145011600928074
"243";"A1 A2 A3 A24 A25 A34 A66 A11 A68 A69 B7 B54 B55 B56 B27 B42 B67 B73 B81 B82 Cw15";97,74;1;0,000145011600928074
"244";"A1 A2 A3 A24 A34 A11 A28 A36 B12 B76 B27 B82 DR1 DR2 DR8 DR10 DR51 DQ2 DQ3 DQ4";99,94;1;0,000145011600928074
"245";"A1 A2 A3 A24 A34 A66 A11 A29 A30 A31 A32 A33 A74 A28 A36 A80 B51 B52 B7 B8 B45 B13 B14 B15 B70 B16 B17 B18 B21 B22 B27 B35 B60 B61 B41 B42 B46 B48 B53 B59 B67 B78 B81 B82 Bw6 Cw1 Cw6 Cw7 Cw15 DQ7 DQ9";100;1;0,000145011600928074
"246";"A1 A2 A3 A24 A34 A66 A11 A29 A30 A31 A33 A74 A28 A36 B5 B7 B45 B14 B62 B63 B75 B76 B72 B38 B17 B50 B22 B27 B35 B37 B60 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Bw6 Cw1 Cw15 DQ5 DQ6";99,97;1;0,000145011600928074
"247";"A1 A2 A3 A24 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A80 B7 B13 B57 B58 B55 B27 B60 B61 B42 B48 B67 B73 B81 Cw6 Cw8 DQ6 DQ8 DQ9";99,93;1;0,000145011600928074
"248";"A1 A2 A3 A24 A34 A66 A11 A30 A31 A33 A28 A36 B7 B13 B15 B39 B17 B21 B22 B27 B40 B41 B42 B47 B48 B67 DR2 DR51 DQ1 DQ3 DQ4";99,94;1;0,000145011600928074
"249";"A1 A2 A3 A24 A34 A66 A11 A30 A31 A33 A74 A28 A36 A80 B51 B7 B12 B13 B77 B38 B21 B27 B37 B40 B47 B48 B53 B73 B81 Cw2 Cw4 Cw5 Cw6 Cw15 Cw17 Cw18 DR18 DR12 DR7 DR9 DR10 DQ5 DQ2";99,95;1;0,000145011600928074
"250";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A28 A36 A43 A80 B7 B8 B12 B13 B76 B49 B54 B55 B56 B27 B60 B61 B41 B42 B48 B67 B73 B81 Cw1 Cw7 Cw12 Cw17 DR3 DR13 DR14";99,96;1;0,000145011600928074
"251";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 A80 B44 B45 B76 DR17 DQ2";99,24;1;0,000145011600928074
"252";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 A80 B51 B52 B7 B62 B63 B75 B76 B77 B71 B72 B38 B57 B58 B18 B35 B37 B53 B78 DR1 DR15 DR16 DR9 DR10 DR51";99,82;1;0,000145011600928074
"253";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 A80 B7 B8 B44 B45 B13 B64 B65 B62 B75 B76 B71 B72 B39 B18 B49 B50 B54 B55 B56 B27 B35 B60 B61 B41 B42 B47 B48 B67 B73 B78 B81 B82";99,97;1;0,000145011600928074
"254";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 A43 B7 B8 B13 B63 B57 B58 B27 B37 B60 B61 B42 B47 B81 Cw10 Cw9 Cw4 Cw18 DR1 DR15 DR16 DR17 DR11 DR12 DR14 DR7 DR8 DR9 DR10 DQ5 DQ7 DQ8 DQ9";100;1;0,000145011600928074
"255";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80";97,9;1;0,000145011600928074
"256";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 B45 DR4 DR7 DR9";98,83;1;0,000145011600928074
"257";"A1 A2 A3 A25 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A80 DR7 DR9";98,39;1;0,000145011600928074
"258";"A1 A2 A3 A25 A26 A66 A11 A29 A32 A36 A43 A80 B62 B76 B77 B57 B58 B18 B49 B50 B54 B56 B27 B35 B37 B60 B61 B59 B67 B78 B81 B82 Cw1 Cw2 Cw10 Cw9 Cw4 Cw5 Cw6 DR15 DR16 DR17 DR18 DR4 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DQ6 DQ8 DQ9";99,98;1;0,000145011600928074
"259";"A1 A2 A3 A25 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A43 A80 B51 B7 B8 B45 B64 B65 B62 B63 B75 B76 B77 B71 B72 B39 B17 B49 B50 B54 B55 B56 B35 B60 B42 B48 B53 B67 B78 B81 B82";99,62;1;0,000145011600928074
"260";"A1 A2 A3 A25 B44 B39 B18 Cw5 DR15 DR13 DR7 DQ5 DQ6";98,55;1;0,000145011600928074
"261";"A1 A2 A3 A26 A11 A29 A30 A36 A43 A80 B7 B13 B55 B27 B40 B42 B48 B67 B73 B81 DR2 DR4 DR14 DQ7";98,97;1;0,000145011600928074
"262";"A1 A2 A3 A26 A29 A30 A31 A33 A74 A68 A69 A36 A43 B13 B64 B65 B38 Cw6 Cw8 DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR8 DR52 DQ5 DQ2";99,62;1;0,000145011600928074
"263";"A1 A2 A3 A26 A34 A11 A29 A30 A31 A33 A36 A43";94,94;1;0,000145011600928074
"264";"A1 A2 A3 A26 A34 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80 B55 B37 B42 DR1 DR4 DR8 DR9 DR10 DQ1";99,44;1;0,000145011600928074
"265";"A1 A2 A3 A26 A34 A66 A11 A19 A28 A36 A43 A80 B76 DR14 DR9 DR10 DQ5";98,82;1;0,000145011600928074
"266";"A1 A2 A3 A26 A34 A66 A11 A19 A28 A36 A43 A80 B8 B45 B64 B62 B76 B70 B39 B50 B35 B40 B41 B48 B53 B67 B81 DR16 DR4 DR5 DR13 DR7 DR8 DR9 DR53 DQ6 DQ3";99,97;1;0,000145011600928074
"267";"A1 A2 A3 A26 A34 A66 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B17 DR3 DR5 DR6 DR8 DR52";99,07;1;0,000145011600928074
"268";"A1 A2 A3 A26 A34 A66 A11 A29 A30 A31 A33 A74 A28 A36 A43 A80 B7 B8 B17 B18 B22 B35 B42 DR12 DR7 DR9 DQ9";99,8;1;0,000145011600928074
"269";"A1 A2 A3 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80";96,93;1;0,000145011600928074
"270";"A1 A2 A3 A26 A34 A66 A11 A29 A30 A31 A33 A74 A68 A69 A36 A43 A80 B44 B45 B13 B76 B49 B50 B60 B61 B41 B46 B47 B73 B82 DR1 DR15 DR16 DR17 DR18 DR11 DR12 DR13 DR14 DR7 DR8 DR9 DR10 DR51 DR52 DQ1 DQ2 DQ4";99,99;1;0,000145011600928074
"271";"A1 A2 A3 A26 A34 A66 A11 A29 A31 A33 A74 A28 A36 A43 A80 B12 B76 B17 B82 Cw3 Cw5 DR4 DR53";98,86;1;0,000145011600928074
"272";"A1 A2 A3 A26 A34 A66 A11 A29 A31 A33 A74 A28 A36 A43 A80 B7 B55 B42 B67 B81 B82 DR1";97,64;1;0,000145011600928074
"273";"A1 A2 A3 A31 A28 B51 B44 B45 B13 B39 B61 Cw2 Cw16 DR7";96,19;1;0,000145011600928074
"274";"A1 A2 A3 A34 A11 A19 A28 A36 A43 A80 B5 B7 B8 B44 B45 B14 B75 B76 B70 B38 B39 B18 B22 B27 B35 B37 B40 B41 B42 B46 B48 B53 B59 B67 B73 B78 B81 B82 Cw2 Cw3 DQ9";99,96;1;0,000145011600928074
"275";"A1 A2 A3 A34 A66 A11 A19 A28 A36 A80 B5 B7 B12 B13 B15 B70 B39 B17 B21 B22 B35 B37 B60 B41 B42 B46 B53 B59 B67 B73 B78 B82 Bw4 Cw3 Cw7 DR12 DQ8";99,98;1;0,000145011600928074
"276";"A1 A2 A3 A34 A66 A11 A29 A30 A31 A32 A33 A74 A28 A36 A43 A80 B62 B75 B76 B57 DR53 DQ1 DQ2";99,48;1;0,000145011600928074
"277";"A1 A2 A3 A34 A66 A11 A29 A30 A31 A32 A33 A74 A68 A69 A36 B51 B52 B8 B44 B45 B62 B75 B76 B77 B71 B72 B38 B57 B49 B50 B27 B35 B37 B60 B61 B41 B47 B53 B73 B78 B82 Cw5 Cw7 Cw8";99,92;1;0,000145011600928074
